month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall
8,10,2020,1920843394.89139,4003040565,479.8460979101745
8,11,2020,1920843394.89139,4003040565,479.8460979101745
8,12,2020,1920843394.89139,4003040565,479.8460979101745
8,13,2020,1920843394.89139,4003040565,479.8460979101745
8,14,2020,1920843394.89139,4003040565,479.8460979101745
8,15,2020,1920843394.89139,4003040565,479.8460979101745
8,16,2020,1920843394.89139,4003040565,479.8460979101745
8,17,2020,1923675043.4837651,4003040565,480.55347235377445
8,18,2020,1923986165.475015,4003040565,480.6311937723307
8,19,2020,1925979624.601015,4003040565,481.1291800139465
8,20,2020,1926854580.517265,4003040565,481.3477528467826
8,21,2020,1927673651.169015,4003040565,481.5523649756007
8,22,2020,1961262105.65514,4003040565,489.9431004529778
8,23,2020,1961262105.65514,4003040565,489.9431004529778
8,24,2020,1961334457.39889,4003040565,489.96117464997263
8,25,2020,1961334457.39889,4003040565,489.96117464997263
8,26,2020,1961334457.39889,4003040565,489.96117464997263
8,27,2020,1964359012.618015,4003040565,490.7167391190339
8,28,2020,1966710302.04039,4003040565,491.3041149860019
8,29,2020,1966710302.04039,4003040565,491.3041149860019
8,30,2020,1966710302.04039,4003040565,491.3041149860019
8,31,2020,1966710302.04039,4003040565,491.3041149860019
9,1,2020,1966801802.42814,4003040565,491.3269727078422
9,2,2020,1974563492.27789,4003040565,493.2659212954765
9,3,2020,2102137085.58739,4003040565,525.1350945496577
9,4,2020,2166519968.49239,4003040565,541.2185895479154
9,5,2020,2182626343.04089,4003040565,545.2421247299777
9,6,2020,2196133685.16439,4003040565,548.6163953385743
9,7,2020,2196143803.30664,4003040565,548.618922952793
9,8,2020,2203382407.825765,4003040565,550.4271995369513
9,9,2020,2351884434.887015,4003040565,587.5245071085146
9,10,2020,2378152761.900265,4003040565,594.0866007437687
9,11,2020,2379017773.46539,4003040565,594.302689377166
9,12,2020,2379023715.31739,4003040565,594.304173711862
9,13,2020,2387098873.345015,4003040565,596.3214298191892
9,14,2020,2387912791.2075152,4003040565,596.524754729163
9,15,2020,2387912791.2075152,4003040565,596.524754729163
9,16,2020,2398942467.239515,4003040565,599.2800793012985
9,17,2020,2411767472.846015,4003040565,602.4838953501875
9,18,2020,2411929268.76214,4003040565,602.5243136056354
9,19,2020,2411929268.76214,4003040565,602.5243136056354
9,20,2020,2411929268.76214,4003040565,602.5243136056354
9,21,2020,2420554053.64914,4003040565,604.6788720586297
9,22,2020,2422102807.362515,4003040565,605.0657663926308
