month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall
1,21,2020,43445091.91438,1057302977,41.09048480848078
1,22,2020,59384485.93114,1057302977,56.1660065496439
1,23,2020,59392651.12922,1057302977,56.17372921595396
1,24,2020,59392651.12922,1057302977,56.17372921595396
1,25,2020,59392651.12922,1057302977,56.17372921595396
1,26,2020,60156426.31804,1057302977,56.896109844245714
1,27,2020,60156426.31804,1057302977,56.896109844245714
1,28,2020,68017833.93786,1057302977,64.33145031980743
1,29,2020,68017833.93786,1057302977,64.33145031980743
1,30,2020,68036052.55982,1057302977,64.34868154146888
1,31,2020,68036052.55982,1057302977,64.34868154146888
2,1,2020,68036052.55982,1057302977,64.34868154146888
2,2,2020,68036052.55982,1057302977,64.34868154146888
2,3,2020,68258743.67585,1057302977,64.55930339809305
2,4,2020,68258743.67585,1057302977,64.55930339809305
2,5,2020,68258743.67585,1057302977,64.55930339809305
2,6,2020,68920154.24163,1057302977,65.18486729053257
2,7,2020,68920154.24163,1057302977,65.18486729053257
2,8,2020,68920154.24163,1057302977,65.18486729053257
2,9,2020,69121339.33226,1057302977,65.37514869047796
2,10,2020,74327895.72851,1057302977,70.29952373671412
2,11,2020,76126853.66633,1057302977,72.0009829938557
2,12,2020,103807902.45594,1057302977,98.18179340654594
2,13,2020,103807902.45594,1057302977,98.18179340654594
2,14,2020,103807902.45594,1057302977,98.18179340654594
2,15,2020,103807902.45594,1057302977,98.18179340654594
2,16,2020,103807902.45594,1057302977,98.18179340654594
2,17,2020,103807902.45594,1057302977,98.18179340654594
2,18,2020,104052036.8141,1057302977,98.4126963392632
2,19,2020,104724824.10649,1057302977,99.0490203703361
2,20,2020,108495427.93293,1057302977,102.6152676130505
2,21,2020,108495427.93293,1057302977,102.6152676130505
2,22,2020,108495427.93293,1057302977,102.6152676130505
2,23,2020,108495427.93293,1057302977,102.6152676130505
2,24,2020,108771283.76211,1057302977,102.87617279839552
2,25,2020,108771283.76211,1057302977,102.87617279839552
2,26,2020,108771283.76211,1057302977,102.87617279839552
2,27,2020,108771283.76211,1057302977,102.87617279839552
2,28,2020,108771283.76211,1057302977,102.87617279839552
2,29,2020,108771283.76211,1057302977,102.87617279839552
3,1,2020,108771283.76211,1057302977,102.87617279839552
3,2,2020,108771283.76211,1057302977,102.87617279839552
3,3,2020,108771283.76211,1057302977,102.87617279839552
3,4,2020,124155891.24827,1057302977,117.42697594643207
3,5,2020,124180532.63281,1057302977,117.45028183422015
3,6,2020,124180532.63281,1057302977,117.45028183422015
3,7,2020,124307242.02675,1057302977,117.57012391988187
3,8,2020,124307242.02675,1057302977,117.57012391988187
3,9,2020,127510224.28629,1057302977,120.59951315760837
3,10,2020,127510224.28629,1057302977,120.59951315760837
3,11,2020,127510224.28629,1057302977,120.59951315760837
3,12,2020,127510224.28629,1057302977,120.59951315760837
3,13,2020,127510224.28629,1057302977,120.59951315760837
3,14,2020,127510224.28629,1057302977,120.59951315760837
3,15,2020,127677341.74821,1057302977,120.75757330267122
3,16,2020,128794146.66055,1057302977,121.81385039318772
3,17,2020,131260407.18504,1057302977,124.14644623197727
3,18,2020,133137199.8649,1057302977,125.92152179753107
3,19,2020,134415781.59431002,1057302977,127.13080783684394
3,20,2020,147805476.54655,1057302977,139.794817343591
3,21,2020,159441403.59562,1057302977,150.80010844953858
3,22,2020,164011482.57188,1057302977,155.12250143969848
3,23,2020,164011482.57188,1057302977,155.12250143969848
3,24,2020,164011482.57188,1057302977,155.12250143969848
3,25,2020,164011482.57188,1057302977,155.12250143969848
3,26,2020,164011482.57188,1057302977,155.12250143969848
3,27,2020,164011482.57188,1057302977,155.12250143969848
3,28,2020,165892502.853,1057302977,156.90157548189705
3,29,2020,165892502.853,1057302977,156.90157548189705
3,30,2020,166926971.69196,1057302977,157.8799788927105
3,31,2020,166926971.69196,1057302977,157.8799788927105
4,1,2020,166926971.69196,1057302977,157.8799788927105
4,2,2020,175456405.9727,1057302977,165.94714078129377
4,3,2020,186202600.05632,1057302977,176.1109200549617
4,4,2020,210903898.8443,1057302977,199.47347489999547
4,5,2020,211380167.68028998,1057302977,199.92393124633185
4,6,2020,211386157.10958,1057302977,199.9295960646671
4,7,2020,211386157.10958,1057302977,199.9295960646671
4,8,2020,211515561.93589,1057302977,200.05198749751557
4,9,2020,213451253.22982,1057302977,201.8827695307057
4,10,2020,215362955.36663,1057302977,203.6908625545561
4,11,2020,215375156.02945,1057302977,203.70240197427344
4,12,2020,216537633.5735,1057302977,204.80187636272967
4,13,2020,216537633.5735,1057302977,204.80187636272967
4,14,2020,216537633.5735,1057302977,204.80187636272967
4,15,2020,216537633.5735,1057302977,204.80187636272967
4,16,2020,216537633.5735,1057302977,204.80187636272967
4,17,2020,217122210.66093,1057302977,205.35477094464855
4,18,2020,217179512.07571998,1057302977,205.408966776909
4,19,2020,217456113.30546,1057302977,205.67057696410896
4,20,2020,217456113.30546,1057302977,205.67057696410896
4,21,2020,217456113.30546,1057302977,205.67057696410896
4,22,2020,217920325.09926,1057302977,206.10962972750622
4,23,2020,217920325.09926,1057302977,206.10962972750622
4,24,2020,217920325.09926,1057302977,206.10962972750622
