month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall
8,6,2011,78008055.08004001,729510292,106.9320829815517
8,7,2011,78008055.08004001,729510292,106.9320829815517
8,8,2011,78008055.08004001,729510292,106.9320829815517
8,9,2011,78008055.08004001,729510292,106.9320829815517
8,10,2011,78008055.08004001,729510292,106.9320829815517
8,11,2011,78008221.76903,729510292,106.93231147591543
8,12,2011,93790076.48934,729510292,128.56580300218712
8,13,2011,93790076.48934,729510292,128.56580300218712
8,14,2011,93790076.48934,729510292,128.56580300218712
8,15,2011,93790076.48934,729510292,128.56580300218712
8,16,2011,93790076.48934,729510292,128.56580300218712
8,17,2011,93790076.48934,729510292,128.56580300218712
8,18,2011,93790076.48934,729510292,128.56580300218712
8,19,2011,93790076.48934,729510292,128.56580300218712
8,20,2011,93790076.48934,729510292,128.56580300218712
8,21,2011,93790076.48934,729510292,128.56580300218712
8,22,2011,93790076.48934,729510292,128.56580300218712
8,23,2011,93790076.48934,729510292,128.56580300218712
8,24,2011,93790076.48934,729510292,128.56580300218712
8,25,2011,94011041.41846,729510292,128.86869787775385
8,26,2011,94011041.41846,729510292,128.86869787775385
8,27,2011,94011041.41846,729510292,128.86869787775385
8,28,2011,94227249.30756,729510292,129.16507188573016
8,29,2011,94449806.12607001,729510292,129.47014889554157
8,30,2011,94449806.12607001,729510292,129.47014889554157
8,31,2011,94449806.12607001,729510292,129.47014889554157
9,1,2011,94449806.12607001,729510292,129.47014889554157
9,2,2011,94451481.46947001,729510292,129.47244542708933
9,3,2011,94648235.76851,729510292,129.74215279269836
9,4,2011,94648235.76851,729510292,129.74215279269836
9,5,2011,94648235.76851,729510292,129.74215279269836
9,6,2011,94648235.76851,729510292,129.74215279269836
9,7,2011,94648235.76851,729510292,129.74215279269836
9,8,2011,94648235.76851,729510292,129.74215279269836
9,9,2011,94648235.76851,729510292,129.74215279269836
9,10,2011,94648235.76851,729510292,129.74215279269836
9,11,2011,94648235.76851,729510292,129.74215279269836
9,12,2011,94648235.76851,729510292,129.74215279269836
9,13,2011,94648235.76851,729510292,129.74215279269836
9,14,2011,94648235.76851,729510292,129.74215279269836
9,15,2011,94648235.76851,729510292,129.74215279269836
9,16,2011,96466574.78372,729510292,132.2347002387733
9,17,2011,98878517.03068,729510292,135.54094865419663
9,18,2011,98878517.03068,729510292,135.54094865419663
9,19,2011,106524236.2823,729510292,146.02156741374665
9,20,2011,106524236.2823,729510292,146.02156741374665
