month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall
11,20,2020,9818876376.98949,17815759682,551.1343076158524
11,21,2020,9818895853.210741,17815759682,551.1354008176917
11,22,2020,9819130587.212616,17815759682,551.1485764557821
11,23,2020,9819185636.17374,17815759682,551.1516663583238
11,24,2020,9821443977.40299,17815759682,551.2784272301338
11,25,2020,9821443977.40299,17815759682,551.2784272301338
11,26,2020,9821443977.40299,17815759682,551.2784272301338
11,27,2020,9853113942.892365,17815759682,553.0560648978317
11,28,2020,10174892495.39999,17815759682,571.1175204995668
11,29,2020,10199320369.293865,17815759682,572.4886589932318
11,30,2020,10199320369.293865,17815759682,572.4886589932318
12,1,2020,10199320369.293865,17815759682,572.4886589932318
12,2,2020,10199320369.293865,17815759682,572.4886589932318
12,3,2020,10199320369.293865,17815759682,572.4886589932318
12,4,2020,10199320369.293865,17815759682,572.4886589932318
12,5,2020,10203063885.128864,17815759682,572.6987828331252
12,6,2020,10203597494.821365,17815759682,572.7287343873684
12,7,2020,10203597494.821365,17815759682,572.7287343873684
12,8,2020,10203597494.821365,17815759682,572.7287343873684
12,9,2020,10203597494.821365,17815759682,572.7287343873684
12,10,2020,10203597494.821365,17815759682,572.7287343873684
12,11,2020,10223915264.444115,17815759682,573.8691724032268
12,12,2020,10223941089.272615,17815759682,573.8706219528931
12,13,2020,10223950333.130865,17815759682,573.8711408113877
12,14,2020,10223950333.130865,17815759682,573.8711408113877
12,15,2020,10223950333.130865,17815759682,573.8711408113877
12,16,2020,10223950333.130865,17815759682,573.8711408113877
12,17,2020,10223950333.130865,17815759682,573.8711408113877
12,18,2020,10223950333.130865,17815759682,573.8711408113877
12,19,2020,10307816950.772865,17815759682,578.5785806926482
12,20,2020,10307816950.772865,17815759682,578.5785806926482
12,21,2020,10307816950.772865,17815759682,578.5785806926482
12,22,2020,10307816950.772865,17815759682,578.5785806926482
12,23,2020,10307816950.772865,17815759682,578.5785806926482
12,24,2020,10307816950.772865,17815759682,578.5785806926482
12,25,2020,10307816950.772865,17815759682,578.5785806926482
12,26,2020,10307816950.772865,17815759682,578.5785806926482
12,27,2020,10307816950.772865,17815759682,578.5785806926482
12,28,2020,10307937937.841116,17815759682,578.5853717063579
12,29,2020,10317504141.64449,17815759682,579.1223234824329
12,30,2020,10347436201.791115,17815759682,580.8024123857911
12,31,2020,10938777351.025616,17815759682,613.9944378615252
1,1,2021,3876572.096375,17815759682,0.21759229836781316
1,2,2021,3876572.096375,17815759682,0.21759229836781316
1,3,2021,3876572.096375,17815759682,0.21759229836781316
1,4,2021,3876572.096375,17815759682,0.21759229836781316
1,5,2021,3876572.096375,17815759682,0.21759229836781316
1,6,2021,9261415.12375,17815759682,0.519843963381881
1,7,2021,9261415.12375,17815759682,0.519843963381881
1,8,2021,9261415.12375,17815759682,0.519843963381881
1,9,2021,9261415.12375,17815759682,0.519843963381881
1,10,2021,204453811.763375,17815759682,11.476008624540619
1,11,2021,205014507.99125,17815759682,11.507480548156733
1,12,2021,205014507.99125,17815759682,11.507480548156733
1,13,2021,205014507.99125,17815759682,11.507480548156733
1,14,2021,205014507.99125,17815759682,11.507480548156733
1,15,2021,205014507.99125,17815759682,11.507480548156733
1,16,2021,205014507.99125,17815759682,11.507480548156733
1,17,2021,205014507.99125,17815759682,11.507480548156733
1,18,2021,205014507.99125,17815759682,11.507480548156733
1,19,2021,219895209.013375,17815759682,12.342735473444012
1,20,2021,424119446.445625,17815759682,23.805858072621536
1,21,2021,428664281.1865,17815759682,24.060960006078062
1,22,2021,435760297.98875,17815759682,24.459259990412683
1,23,2021,436081379.5345,17815759682,24.477282322969987
1,24,2021,439680550.78162503,17815759682,24.679304089729754
1,25,2021,442915079.747125,17815759682,24.860858456382328
